"","id","zip","stratum2","region","stratum2014","region2014","r_stratum2014","psu","ssu","wsel0","wsel","wr_19_4","wr_19_5","wave","qtype","year","year_m","sdt1","sdt2","a1","a2y","a2m","a3city","a3zip","a4city","a4zip","a5","a5city","a5zip","a6","a7","ka7","a8","ka8","a9","ka9","a10","a11","ka11","a12","a12a","a13","a14","a1501","a1502","a1503","a1504","a1505","a1506","a1507","a1508","ka15","a16","a17","a18","a19","ka19","a20","ka20","a20a","a20a1","a21","ka21","a22","ka22","a23","ka23","a24","ka24","b1","b2","b3","b4","b5","b6","b7a","b7b","b7c","b7d","b8a","b8b","b8c","b8d","b9a","b9b","b10","b1101","b1102","b1103","b1104","b1105","b1106","b1107","b1108","b1197","b12a","b12b","kb12b","b13a","b13b","b13c","b13d","b13e","b13f","b13g","b14a","b14b","b14c","b14d","b14e","b14f","b14g","b15a1","b15a2","b15a3","b15a4","b15a5","b15a6","b15a7","b15b1","b15b2","b15b3","b15b4","b15b5","b15b6","b15b7","b15c1","b15c2","b15c3","b15c4","b15c5","b15c6","b15c7","b16","b17","b18","b19","b20a","b20b","b20c","b21a","b21b","b21c","b21d","b22","b23a","b23b","b23c","c1","c2","c3a","c3b","c3c","c3d","c3e","c3f","c3g","c3h","c3i","kc3i","d1","kd1","d2","d3","e1","e2","e3","e4","f1","f1a","f2","f2a","f3","f3a","f4","f4a","f5","f6","f7","f8a","f8b","f8c","f9","f10a","f10b","f10c","f10d","f10e","f11a","f11b","f11c","f12","kf12","f13a","f13b","f13c","f13d","f13e","f13f","f13g","f13h","f13i","g1","g2h","g2m","g2","g3a","g3b","g3c","g4","g5","kg5","g6","kg6","g7h","g7m","g7","g8a","g8b","g8c","g9a","g9b","g9c","g10","g10a","g11","g11a","h1","kh1","h2city","h2zip","h3a3","h3b4","h3b5","h3b5isco88","h4","h5","h6","kh6","h6a","h7","h7a","kh7a","h8","h9y","h9m","h10","h11","kh11","h12","h13a3","h13b4","h13b5","h13b5isco88","h13c","h14","h15","h15a","h16","h1701","h1702","h1703","h1704","h1705","h1706","h1707","h1708","h1709","h1710","h1711","h1712","h1713","h1714","h1715","h1716","h1717","h1718","h1719","h1720","h1721","h1722","h1723","h1724","h1725","kh17","h18","h18a","h19","h20","h21","h22","h23","h24","h25","h26","h27","h28","edt1","edt2","a2n","a13n","a18n","a18n2","f2an","f4an","g2n","g7n","h3a3n","h3b4n","h3b5n","h3b5isco88n","h8n","h9n","h12n","h13a3n","h13b4n","h13b5n","h13b5isco88n","h16n","h18n"
"271",220206,220,1,1,2,1,12,5,1,0.877762859,0.839371245589118,1.06450467574886,1.06247780392102,"0704","卷二",2018,107,1020,1835,2,79,3,3,220,3,220,1,3,220,1,1,"",1,"",4,"",2,18,"",1,96,16,2,96,96,96,96,96,96,96,96,"",1,6,96,96,"",96,"",96,96,96,"",96,"",4,"",8,"",4,3,3,2,3,1,6,6,6,6,6,2,6,7,7,2,4,1,0,1,1,1,1,0,0,0,5,5,"",1,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,"disCH",1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,5,4,4,4,6,6,7,2,3,2,2,6,5,5,6,4,1,1,2,1,3,1,1,1,1,4,"",2,"",4,2,2,4,4,4,1,2,1,1,1,5,2,9996,2,1,1,1,1,1,4,2,2,7,2,1,5,5,5,1,"",6,1,2,1,5,5,7,2,2,2,0,30,30,8,8,1,3,2,"",7,"",3,0,180,1,1,1,1,5,4,2,2,2,2,2,"",2,108,940,410,4110,4115,2,1,1,"",5,2,96,"",24,1,1,3,96,"",996,996,996,9996,9996,96,96,96,96,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,96,3,4,3,2,2,3,1,5,96,11,1020,1920,2,3,96,96,1,96,1,4,19,4,4,4,3,2,96,96,96,96,96,4,1
"272",220207,220,1,1,2,1,12,5,1,0.877762859,0.839371245589118,1.16980606217571,1.13934547300591,"0704","卷二",2018,107,811,1925,1,70,8,3,220,3,220,1,3,220,1,1,"",1,"",3,"",2,11,"",1,96,15,2,96,96,96,96,96,96,96,96,"",1,1,70,4,"",6,"",3,97,5,"印尼",5,"印尼",6,"",6,"",3,3,3,3,1,2,5,5,1,5,7,1,5,1,5,3,3,1,0,1,1,1,1,0,0,0,4,5,"",2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,"likeCH",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,6,2,7,2,2,2,2,4,7,7,7,1,1,2,3,3,4,3,1,3,2,4,"",1,"",2,1,2,3,4,4,2,96,2,996,2,96,2,9996,1,3,3,1,1,1,3,3,3,5,5,2,3,3,3,2,"",5,3,5,5,5,5,3,5,1,2,0,40,40,5,4,3,4,3,"",4,"",4,0,240,4,4,1,1,2,4,4,96,4,96,1,"",2,112,490,720,7233,7233,10,1,1,"",4,96,96,"",48,12,4,1,1,"",63,220,790,7543,4132,3,1,1,5,6,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"",2,0,5,3,3,2,2,5,1,6,4,8,811,2010,3,3,3,8,96,96,2,5,8,7,7,7,5,5,7,3,7,7,4,6,3
"273",220218,220,1,1,2,1,12,5,1,0.877762859,0.839371245589118,1.22098438028061,1.20458298655871,"0704","卷二",2018,107,819,2015,2,47,5,9,524,9,524,1,3,220,1,1,"",1,"",3,"",2,4,"",1,96,9,2,96,96,96,96,96,96,96,96,"",2,4,96,96,"",96,"",96,96,96,"",96,"",97,"",2,"",4,4,4,2,1,1,6,5,4,6,4,7,2,4,6,6,7,0,0,1,0,0,1,0,0,0,97,97,"",2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,"likeCH",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,97,97,97,1,4,6,4,3,97,97,4,7,7,7,2,1,1,3,3,3,3,4,3,3,4,"",1,"",3,1,2,4,4,4,2,96,2,996,1,5,2,9996,97,97,97,1,1,1,4,1,3,4,97,2,1,2,2,2,"",4,4,4,97,3,2,97,2,2,1,10,0,600,8,1,1,3,1,"",7,"",0,20,20,9,9,9,2,1,9,4,96,4,96,1,"",3,220,120,820,8153,8263,97,2,1,"",5,2,96,"",60,15,0,3,96,"",996,996,996,9996,9996,96,96,96,96,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"",3,0,2,4,2,3,2,4,1,3,96,7,819,2137,6,2,96,96,96,96,8,1,3,8,8,8,6,5,96,96,96,96,96,4,4
"274",220219,220,1,1,2,1,12,5,1,0.877762859,0.839371245589118,1.20492125715973,1.20262092254397,"0704","卷二",2018,107,1021,1422,2,70,11,2,111,18,970,1,3,220,1,1,"",2,"",4,"",3,19,"",1,96,16,2,96,96,96,96,96,96,96,96,"",2,1,69,1,"",20,"",1,96,1,"",1,"",18,"",8,"",1,1,1,2,1,1,6,5,6,5,7,2,6,2,2,2,2,1,0,0,1,1,1,0,0,0,4,5,"",1,2,1,2,1,2,2,2,2,2,1,2,1,2,1,1,"likeCH",1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,6,2,6,3,2,2,1,6,2,2,2,3,1,1,3,1,3,1,1,3,1,4,"",2,"",2,1,1,2,4,4,1,5,2,996,1,5,2,9996,2,1,1,1,1,1,4,2,2,6,6,3,2,2,2,1,"",6,6,2,2,6,6,2,6,3,2,0,20,20,5,2,1,1,2,"",5,"",5,30,330,4,1,1,4,5,1,1,2,1,2,15,"",3,220,830,410,4110,4115,11,1,1,"",1,96,96,"",45,4,6,1,1,"",65,270,250,2512,2131,3,1,1,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",2,1,6,2,3,3,2,2,1,6,15,19,1021,1528,3,3,3,8,96,96,1,7,15,4,4,4,5,3,7,3,2,2,2,4,3
"275",220224,220,1,1,2,1,12,5,1,0.877762859,0.839371245589118,0.857421391062938,0.928692241119573,"0704","卷二",2018,107,1010,1745,2,39,4,4,335,4,335,1,3,220,2,1,"",1,"",4,"",2,3,"",1,96,6,2,96,96,96,96,96,96,96,96,"",2,1,38,1,"",3,"",1,96,1,"",1,"",4,"",2,"",4,3,4,2,2,1,1,1,2,5,6,1,5,5,3,5,4,0,0,1,1,0,1,0,0,0,5,97,"",2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,"disCH",2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,4,97,4,3,2,1,2,6,6,4,6,5,7,7,7,1,1,1,2,3,1,3,4,3,3,4,"",4,"",4,1,1,3,4,4,2,96,1,3,2,96,2,9996,92,1,97,1,1,1,4,1,1,2,5,1,2,2,1,2,"",6,1,2,1,6,6,2,6,1,1,3,0,180,8,1,1,1,1,"",1,"",1,0,60,9,9,9,1,4,8,4,96,4,96,1,"",3,220,450,950,9321,9322,2,7,96,"",96,2,96,"",30,20,0,5,1,"",40,450,840,8322,8322,1,7,96,96,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",3,0,5,3,3,2,2,2,1,1,5,13,1010,1856,6,1,6,5,1,96,4,2,7,9,9,9,3,6,4,7,8,8,8,4,4
"276",220227,220,1,1,2,1,12,5,1,0.877762859,0.839371245589118,1.27267830926307,1.22923923445015,"0704","卷二",2018,107,828,1942,1,54,1,8,420,8,420,2,2,108,1,1,"",1,"",4,"",3,19,"",1,96,16,2,96,96,96,96,96,96,96,96,"",1,4,96,96,"",96,"",96,96,96,"",96,"",6,"",97,"",4,4,4,2,2,1,5,7,3,3,7,1,3,7,5,7,6,0,0,1,1,0,0,0,0,0,5,5,"",2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,"disCH",1,1,2,2,1,2,2,1,1,1,2,1,1,2,2,1,1,1,1,2,4,1,7,1,6,3,5,5,1,6,5,5,5,2,3,1,2,1,2,3,2,2,2,3,"印度料理",2,"",1,2,2,4,1,4,2,96,2,996,2,96,2,9996,1,3,97,1,1,2,3,1,3,5,3,1,2,7,5,2,"",2,5,5,3,7,6,97,3,1,1,2,0,120,5,1,1,4,2,"",7,"",5,0,300,1,1,9,8,6,4,4,96,4,96,1,"",2,104,90,370,3341,3431,5,1,1,"",5,2,96,"",40,2,0,2,96,"",996,996,996,9996,9996,96,96,96,96,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,"",1,0,7,3,1,2,2,2,2,6,96,6,828,2140,5,3,96,96,96,96,3,6,3,1,3,3,4,3,96,96,96,96,96,1,2
"277",220230,220,1,1,2,1,12,5,1,0.877762859,0.839371245589118,1.06450467574886,1.06247780392102,"0704","卷二",2018,107,1013,1518,2,78,9,11,651,3,220,1,3,220,3,1,"",1,"",4,"",3,18,"",1,96,17,1,1,0,0,0,0,0,0,0,"",1,6,96,96,"",96,"",96,96,96,"",96,"",4,"",3,"",3,2,3,2,1,2,5,5,5,3,5,5,3,3,3,5,4,1,0,1,1,1,0,1,0,0,2,1,"",1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,1,"likeCH",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,3,6,3,7,2,2,4,5,5,3,5,3,2,1,1,3,2,3,1,1,2,2,4,"",2,"",1,1,1,2,1,4,1,4,2,996,2,96,2,9996,1,1,3,1,1,1,3,1,1,7,2,2,2,2,2,1,"",7,6,7,1,6,2,2,6,2,2,1,0,60,5,1,5,3,2,"",7,"",9,0,540,4,1,1,2,4,6,1,1,3,2,1,"",2,106,630,370,3341,3431,4,1,1,"",5,2,96,"",45,1,6,4,96,"",996,996,996,9996,9996,96,96,96,96,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,96,6,2,1,1,2,2,1,6,96,22,1013,1605,2,3,96,96,96,96,2,8,10,1,3,3,5,3,96,96,96,96,96,4,1
"278",220231,220,1,1,2,1,12,5,1,0.877762859,0.839371245589118,1.16682434146237,1.14673943725767,"0704","卷二",2018,107,911,2050,2,43,1,16,908,16,908,1,3,220,3,2,"",2,"",2,"",1,8,"",1,96,12,2,96,96,96,96,96,96,96,96,"",1,1,32,1,"",8,"",1,96,1,"",1,"",3,"",3,"",3,3,3,2,2,1,2,2,2,3,2,4,6,6,5,6,5,1,0,1,1,1,1,0,0,0,2,1,"",1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,"likeCH",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,3,2,2,6,3,3,6,6,6,7,6,6,2,1,1,2,3,3,3,3,3,3,4,"",3,"",3,2,1,2,1,3,2,96,2,996,1,4,2,9996,2,3,3,1,1,1,4,1,2,6,6,2,2,2,2,3,"",6,2,6,2,6,2,2,2,1,1,2,30,150,5,2,1,1,1,"",4,"",1,30,90,9,9,9,2,4,7,3,2,4,96,11,"",96,9996,260,331,3313,3433,6,1,1,"",5,2,96,"",48,10,0,5,10,"",50,260,110,1120,1210,3,6,96,96,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",2,0,6,3,2,2,1,3,1,24,24,97,911,2140,6,2,7,5,96,96,4,3,3,3,3,3,5,4,5,3,1,1,1,3,3
"279",220236,220,1,1,2,1,12,5,1,0.877762859,0.839371245589118,0.832433435085118,0.879829446586571,"0704","卷二",2018,107,1006,1908,1,43,10,10,555,10,555,1,3,220,4,1,"",1,"",3,"",1,3,"",1,96,6,2,96,96,96,96,96,96,96,96,"",1,4,96,96,"",96,"",96,96,96,"",96,"",3,"",3,"",4,3,4,2,2,1,2,7,2,6,7,6,6,6,6,6,5,0,0,1,0,0,0,0,0,0,5,97,"",2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,"disCH",2,2,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,5,5,5,93,6,1,6,6,6,6,4,4,7,7,7,5,1,1,3,3,3,4,3,4,4,4,"",4,"",4,1,1,4,4,4,2,96,2,996,1,4,2,9996,92,3,3,1,1,2,4,7,2,2,7,6,1,2,1,2,"",6,6,2,2,6,2,4,2,1,1,8,0,480,8,9,5,1,1,"",7,"",0,0,0,96,96,96,96,96,96,96,96,96,96,6,"",96,9996,430,353,3123,3112,4,1,1,"",5,2,96,"",56,10,0,4,96,"",996,996,996,9996,9996,96,96,96,96,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",3,0,8,5,2,4,1,5,2,24,96,4,1006,2010,6,1,96,96,96,96,8,0,6,3,3,3,6,4,96,96,96,96,96,2,4
"280",220402,220,1,1,2,1,12,5,2,0.877762859,0.839371245589118,1.16980606217571,1.13934547300591,"0704","卷二",2018,107,819,1338,1,71,10,3,220,3,220,1,3,220,1,1,"",1,"",9,"",96,20,"",1,96,19,2,96,96,96,96,96,96,96,96,"",1,6,96,96,"",96,"",96,96,96,"",96,"",19,"",19,"",3,3,4,2,2,2,7,6,7,6,2,7,6,7,2,2,2,0,0,1,1,1,1,0,0,0,4,5,"",2,2,1,2,2,2,1,1,2,1,2,1,1,1,1,1,"likeCH",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,1,7,1,1,1,1,8,2,2,2,1,1,1,2,2,3,2,2,2,3,4,"",1,"",1,1,1,4,4,4,2,96,2,996,1,3,1,1,1,97,97,1,1,1,3,1,3,7,2,2,1,7,7,1,"",7,6,6,2,2,3,5,7,2,2,0,30,30,5,5,5,1,4,"",2,"",3,0,180,9,1,1,2,6,1,1,1,1,1,1,"",2,105,170,332,3323,3416,11,1,1,"",5,2,96,"",61,7,1,1,96,"",996,996,996,9996,9996,96,96,96,96,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,96,6,2,2,1,4,5,1,11,96,23,819,1508,3,4,96,96,96,1,1,4,3,3,3,3,7,4,96,96,96,96,96,4,1
"281",220403,220,1,1,2,1,12,5,2,0.877762859,0.839371245589118,1.2658353509391,1.26329529899876,"0704","卷二",2018,107,826,1745,2,71,5,3,220,3,220,1,3,220,2,1,"",1,"",2,"",1,8,"",1,96,13,2,96,96,96,96,96,96,96,96,"",2,6,96,96,"",96,"",96,96,96,"",96,"",3,"",3,"",2,3,3,1,6,1,1,1,1,1,1,4,2,1,7,7,7,0,0,0,0,0,0,0,1,0,5,97,"",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"likeCH",2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,5,4,2,2,1,1,6,3,6,6,97,5,7,7,7,2,1,1,4,3,4,3,4,3,3,1,"素食料理",1,"",4,1,1,4,4,4,2,96,2,996,2,96,2,9996,3,3,3,1,1,1,4,7,7,2,2,1,1,7,7,1,"",2,4,5,4,97,2,4,2,2,1,3,0,180,2,1,5,1,2,"",5,"",0,0,0,96,96,96,96,96,96,96,96,96,96,6,"",96,9996,80,950,9321,9322,5,2,1,"",6,96,96,"",25,4,0,4,96,"",996,996,996,9996,9996,96,96,96,96,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,96,3,3,1,2,1,3,1,24,96,97,826,1900,3,3,96,96,96,96,4,0,3,9,9,9,3,3,96,96,96,96,96,4,1
"282",220406,220,1,1,2,1,12,5,2,0.877762859,0.839371245589118,1.03348166156581,1.00657593209502,"0704","卷二",2018,107,1021,2133,1,86,7,14,732,14,732,1,3,220,1,1,"",1,"",9,"",96,18,"",2,96,16,1,0,0,1,0,0,0,0,0,"",2,6,96,96,"",96,"",96,96,96,"",96,"",4,"",97,"",1,3,4,4,1,2,5,5,5,2,5,7,2,2,2,5,2,1,0,1,1,0,1,0,0,0,1,6,"",2,2,1,2,2,2,2,1,1,2,2,2,2,2,1,1,"likeCH",1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,3,3,3,3,3,2,6,2,2,6,5,6,7,7,7,2,1,1,3,1,3,1,2,3,3,4,"",6,"安靜的地區就可以不限型態",2,1,2,1,4,4,2,96,2,996,1,6,2,9996,2,3,1,1,1,1,3,5,2,6,3,2,2,2,2,1,"",5,2,1,2,5,5,3,5,2,1,1,0,60,3,3,3,2,3,"",2,"",8,0,480,4,4,4,4,6,1,4,96,4,96,1,"",3,220,560,513,5120,5122,4,1,1,"",5,97,96,"",30,6,4,1,96,"",996,996,996,9996,9996,96,96,96,96,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,96,1,3,3,3,2,3,2,3,96,10,1021,2217,2,3,96,96,96,96,2,8,9,5,5,5,3,4,96,96,96,96,96,2,1
"283",220410,220,1,1,2,1,12,5,2,0.877762859,0.839371245589118,1.21840131395466,1.29001363752509,"0704","卷二",2018,107,802,2045,1,15,1,29,8,29,8,1,3,220,3,4,"",4,"",2,"",2,14,"",1,96,13,2,96,96,96,96,96,96,96,96,"",2,1,26,1,"",3,"",3,5,1,"",1,"",1,"",1,"",4,4,4,3,3,1,95,2,2,2,6,1,1,2,5,2,2,0,0,1,0,0,0,0,0,0,5,1,"",1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,"likeCH",1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,2,2,2,5,3,3,5,3,5,7,5,5,2,1,3,3,3,3,3,3,3,4,4,"",5,"",3,1,1,4,4,4,2,96,2,996,1,6,1,1,97,2,3,1,1,1,1,2,5,2,3,3,5,7,5,5,"",6,6,7,7,6,1,1,2,1,1,2,0,120,8,8,1,5,2,"",7,"",2,0,120,2,9,9,1,3,2,1,2,4,96,10,"",96,9996,830,61,111,1251,11,1,1,"",1,96,96,"",48,22,0,5,10,"",997,110,997,9997,9997,97,1,1,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",1,0,6,4,3,2,1,2,2,24,24,97,802,2152,8,3,8,4,96,1,3,3,15,10,10,1,5,7,97,3,97,97,97,3,2
"284",220411,220,1,1,2,1,12,5,2,0.877762859,0.839371245589118,1.03450738175207,1.01348099934663,"0704","卷二",2018,107,806,2110,2,38,2,8,423,8,423,1,3,220,2,2,"",2,"",8,"",2,4,"",1,96,9,2,96,96,96,96,96,96,96,96,"",2,1,21,1,"",6,"",1,96,4,"",4,"",3,"",1,"",3,3,3,4,1,2,3,2,2,1,6,2,2,6,6,6,5,0,0,1,1,1,1,0,0,0,97,1,"",2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,"likeCH",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,3,2,2,5,97,1,6,2,6,7,7,7,1,1,1,3,3,2,3,3,3,3,4,"",2,"",4,1,1,4,1,1,1,4,2,996,2,96,2,9996,2,3,3,1,1,1,3,2,2,6,2,2,1,2,6,3,"",2,6,5,5,2,2,2,5,2,1,3,0,180,8,8,2,5,2,"",5,"",1,0,60,9,9,9,1,2,6,4,96,4,96,11,"",96,9996,830,910,9112,9132,7,1,1,"",1,96,96,"",44,13,0,5,10,"",43,830,840,8322,8322,3,1,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",2,0,7,3,3,1,2,5,1,24,24,97,806,2235,6,2,8,4,96,96,4,2,15,9,9,9,5,5,5,15,8,8,8,3,3
"285",220414,220,1,1,2,1,12,5,2,0.877762859,0.839371245589118,1.1191930334224,1.0871223345165,"0704","卷二",2018,107,1021,1932,1,60,3,3,220,3,220,2,3,244,2,4,"",1,"",9,"",96,20,"",1,96,18,2,96,96,96,96,96,96,96,96,"",1,1,67,1,"",20,"",1,96,1,"",1,"",9,"",3,"",3,3,4,2,2,1,6,2,6,6,2,2,6,6,2,2,2,1,1,0,1,1,1,1,0,0,4,1,"",1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,"likeCH",2,1,1,1,1,1,1,2,1,1,1,2,2,1,2,2,2,2,1,2,1,2,6,2,7,1,2,6,2,6,1,2,1,4,1,1,2,2,3,2,2,2,2,4,"",2,"",3,1,2,2,1,4,2,96,2,996,1,5,2,9996,2,3,3,1,1,1,4,1,2,6,2,1,2,6,6,2,"",6,6,6,6,1,2,1,6,1,5,96,96,9996,5,8,5,2,4,"",5,"",8,0,480,6,6,6,1,4,6,1,1,1,1,1,"",2,104,260,370,3341,3431,5,1,1,"",5,1,2,"",30,5,10,2,11,"",40,640,332,3311,3411,3,1,1,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"",2,0,9,1,3,2,2,3,2,23,24,23,1021,2012,4,3,4,8,96,96,96,8,3,1,3,3,3,4,4,11,3,3,3,4,3
"286",220415,220,1,1,2,1,12,5,2,0.877762859,0.839371245589118,1.06450467574886,1.06247780392102,"0704","卷二",2018,107,808,1840,2,81,6,3,236,3,220,2,3,235,3,1,"",1,"",4,"",2,18,"",1,96,16,2,96,96,96,96,96,96,96,96,"",1,6,96,96,"",96,"",96,96,96,"",96,"",7,"",6,"",2,3,2,2,2,1,5,2,2,5,5,1,3,5,5,2,6,0,0,1,0,1,1,0,0,0,2,3,"",1,1,2,1,2,2,2,1,2,2,2,2,2,2,1,1,"likeCH",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,5,5,7,2,2,3,2,5,5,5,5,2,1,1,2,3,3,3,2,2,2,4,"",3,"",2,2,1,2,1,4,2,96,2,996,2,96,2,9996,2,3,3,1,1,1,4,1,1,6,3,3,2,2,1,1,"",6,5,3,3,5,5,5,3,2,1,2,0,120,5,2,5,3,2,"",1,"",4,0,240,4,4,1,1,2,4,3,2,4,96,1,"",3,220,410,431,3313,3433,5,1,1,"",5,2,96,"",38,2,0,2,96,"",996,996,996,9996,9996,96,96,96,96,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,96,5,3,3,2,3,5,1,5,96,13,808,1910,2,3,96,96,96,96,3,5,6,4,3,3,4,3,96,96,96,96,96,4,1
"287",220419,220,1,1,2,1,12,5,2,0.877762859,0.839371245589118,1.1191930334224,1.0871223345165,"0704","卷二",2018,107,907,2045,1,61,4,9,528,9,528,1,3,220,1,1,"",1,"",4,"",1,10,"",1,96,15,2,96,96,96,96,96,96,96,96,"",1,1,63,1,"",19,"",1,96,1,"",1,"",3,"",2,"",2,2,3,1,5,1,5,2,2,2,6,2,2,6,5,2,5,1,0,1,1,1,1,0,0,0,2,1,"",1,1,1,2,2,1,1,1,1,1,2,1,1,2,1,2,"likeCH",1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,5,4,4,94,6,2,6,2,2,2,2,6,6,6,6,2,1,1,2,2,2,3,3,3,3,4,"",1,"",3,1,2,1,4,2,1,5,1,2,1,5,1,1,2,97,97,1,1,1,4,1,2,3,6,2,2,2,2,2,"",6,6,6,6,2,2,2,3,2,1,2,0,120,2,1,6,1,1,"",7,"",4,0,240,1,1,1,1,2,4,3,2,3,1,1,"",3,235,450,332,3322,3415,3,6,96,"",96,2,96,"",40,9,0,1,1,"",40,860,223,2221,2230,3,1,1,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"",3,0,5,3,1,2,2,3,1,6,97,97,907,2155,4,3,4,8,1,1,3,5,7,3,3,3,4,4,4,17,2,2,2,5,4
"288",220420,220,1,1,2,1,12,5,2,0.877762859,0.839371245589118,1.16980606217571,1.13934547300591,"0704","卷二",2018,107,811,1400,1,68,6,2,106,3,220,2,4,333,2,1,"",1,"",4,"",3,11,"",1,96,15,2,96,96,96,96,96,96,96,96,"",1,1,69,1,"",18,"",1,96,1,"",1,"",6,"",8,"",1,3,4,2,1,1,7,6,6,2,7,2,6,6,6,6,1,1,0,1,1,1,1,0,0,0,5,5,"",1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,"likeCH",1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,3,4,1,7,2,7,2,2,2,2,8,5,3,3,2,1,1,2,2,2,2,3,2,3,4,"",2,"",3,1,2,2,1,3,1,5,1,2,1,5,2,9996,2,3,1,1,1,1,4,1,1,6,6,1,1,1,1,6,"國台語各半(還摻雜日文)",7,5,6,2,5,6,6,7,1,2,0,30,30,8,8,1,1,4,"",7,"",12,0,720,4,4,1,4,7,2,1,2,1,1,1,"",2,105,770,370,3341,3431,6,1,1,"",5,1,3,"",45,1,0,1,1,"",40,250,431,4311,4121,2,1,5,96,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,96,8,3,2,2,4,3,1,7,5,97,811,1507,3,3,3,8,1,96,1,8,14,1,3,3,5,2,4,3,4,4,4,3,1
